line_item_id,order_id,order_date,customer_id,customer_name,segment,region,product_id,product_name,category,subcategory,salesperson,order_status,quantity,unit_price,discount,revenue,profit
27236,14507,2025-11-03,582,Reyansh Singh,Loyal,East,24,Formal Blazer,Apparel,Apparel,Kavita Menon,Completed,1,7134.93,0.073,6612.67,3103.67
27237,14508,2025-11-03,605,Meera Agarwal,Inactive,West,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Completed,2,5851.79,0.147,9988.15,3111.15
27238,14508,2025-11-03,605,Meera Agarwal,Inactive,West,20,Women's Kurti,Apparel,Apparel,Priya Nair,Completed,1,2093.16,0.094,1896.62,970.87
27239,14509,2025-11-03,764,Vihaan Agarwal,High Value,North,36,Desk Organizer,Office Supplies,Office Supplies,Anita Desai,Completed,1,1064.85,0.112,945.89,556.01
27240,14509,2025-11-03,764,Vihaan Agarwal,High Value,North,7,Mechanical Keyboard,Electronics,Electronics,Anita Desai,Completed,2,6653.26,0.018,13069.4,4492.04
27241,14510,2025-11-03,800,Aditya Chatterjee,At Risk,South,37,LED Desk Lamp,Office Supplies,Office Supplies,Priya Nair,Completed,2,2504.36,0.102,4497.55,2408.95
27242,14511,2025-11-03,873,Krishna Agarwal,Inactive,North,24,Formal Blazer,Apparel,Apparel,Suresh Iyer,Completed,1,7592.71,0.044,7258.06,3489.22
27243,14512,2025-11-03,943,Karan Menon,Potential,South,24,Formal Blazer,Apparel,Apparel,Priya Nair,Returned,2,8083.74,0.076,14941.23,6865.31
27244,14512,2025-11-03,943,Karan Menon,Potential,South,5,4K Monitor 27in,Electronics,Electronics,Priya Nair,Returned,2,29578.65,0.107,52820.17,9655.77
27245,14512,2025-11-03,943,Karan Menon,Potential,South,7,Mechanical Keyboard,Electronics,Electronics,Priya Nair,Returned,2,7213.83,0.134,12495.76,3305.92
27246,14513,2025-11-03,1123,Meera Patel,At Risk,South,7,Mechanical Keyboard,Electronics,Electronics,Kavita Menon,Completed,4,7344.44,0.058,27662.67,9282.99
27247,14513,2025-11-03,1123,Meera Patel,At Risk,South,25,Cotton T-Shirt Pack,Apparel,Apparel,Kavita Menon,Completed,2,1457.75,0.197,2340.71,1171.1
27248,14514,2025-11-03,1140,Navya Singh,Loyal,West,33,Standing Desk,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,26057.31,0.089,23750.61,8938.61
27249,14514,2025-11-03,1140,Navya Singh,Loyal,West,36,Desk Organizer,Office Supplies,Office Supplies,Deepak Sharma,Completed,4,1065.87,0.0,4263.5,2676.5
27250,14515,2025-11-03,1244,Sai Iyer,Potential,North,2,Laptop Air 13,Electronics,Electronics,Kavita Menon,Completed,2,82833.71,0.016,163080.83,40918.43
27251,14515,2025-11-03,1244,Sai Iyer,Potential,North,22,Running Shoes,Apparel,Apparel,Kavita Menon,Completed,7,4959.19,0.052,35606.23,16895.83
27252,14515,2025-11-03,1244,Sai Iyer,Potential,North,6,Bluetooth Speaker,Electronics,Electronics,Kavita Menon,Completed,2,4061.49,0.0,8122.97,3184.49
27253,14516,2025-11-03,1294,Krishna Kulkarni,High Value,East,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,1,3366.97,0.148,2868.73,932.73
27254,14516,2025-11-03,1294,Krishna Kulkarni,High Value,East,20,Women's Kurti,Apparel,Apparel,Kavita Menon,Completed,3,1965.88,0.0,5897.65,3356.65
27255,14516,2025-11-03,1294,Krishna Kulkarni,High Value,East,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,7315.67,0.089,6663.79,1460.79
27256,14517,2025-11-03,1300,Priya Chatterjee,High Value,West,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,2,4625.69,0.0,9251.38,3961.38
27257,14517,2025-11-03,1300,Priya Chatterjee,High Value,West,4,Smartwatch X2,Electronics,Electronics,Kavita Menon,Completed,2,12390.97,0.102,22263.76,5864.76
27258,14517,2025-11-03,1300,Priya Chatterjee,High Value,West,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,4,6143.74,0.045,23475.61,9721.61
27259,14517,2025-11-03,1300,Priya Chatterjee,High Value,West,21,Denim Jeans,Apparel,Apparel,Kavita Menon,Completed,1,2881.19,0.059,2711.62,1389.12
27260,14518,2025-11-03,1319,Priya Gupta,Potential,East,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Suresh Iyer,Completed,1,5637.59,0.053,5340.56,2194.56
27261,14519,2025-11-03,1358,Karan Nair,Loyal,North,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Suresh Iyer,Completed,1,1343.45,0.025,1310.49,595.71
27262,14519,2025-11-03,1358,Karan Nair,Loyal,North,10,Tablet 10in,Electronics,Electronics,Suresh Iyer,Completed,2,34779.58,0.133,60332.05,9647.65
27263,14519,2025-11-03,1358,Karan Nair,Loyal,North,30,Cycling Helmet,Sports & Fitness,Sports & Fitness,Suresh Iyer,Completed,1,2010.94,0.0,2010.94,906.28
27264,14520,2025-11-04,76,Aditya Iyer,At Risk,East,5,4K Monitor 27in,Electronics,Electronics,Deepak Sharma,Completed,1,25698.43,0.041,24645.13,5890.13
27265,14521,2025-11-04,119,Vivaan Joshi,Loyal,West,9,Power Bank 20000mAh,Electronics,Electronics,Anita Desai,Completed,2,2433.59,0.082,4465.71,1952.96
27266,14522,2025-11-04,304,Aarav Agarwal,High Value,East,20,Women's Kurti,Apparel,Apparel,Sunita Verma,Completed,1,1916.17,0.1,1723.98,876.98
27267,14523,2025-11-04,309,Sanjay Agarwal,Loyal,Central,17,Water Purifier,Home & Kitchen,Home & Kitchen,Deepak Sharma,Completed,1,16058.85,0.13,13968.67,3820.99
27268,14523,2025-11-04,309,Sanjay Agarwal,Loyal,Central,9,Power Bank 20000mAh,Electronics,Electronics,Deepak Sharma,Completed,1,2113.82,0.055,1996.77,888.69
27269,14523,2025-11-04,309,Sanjay Agarwal,Loyal,Central,14,Electric Kettle,Home & Kitchen,Home & Kitchen,Deepak Sharma,Completed,1,1888.66,0.127,1648.83,657.39
27270,14524,2025-11-04,324,Aadhya Reddy,High Value,South,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Deepak Sharma,Completed,2,4354.96,0.0,8709.93,3697.29
27271,14525,2025-11-04,559,Vihaan Pillai,Loyal,Central,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Manoj Rao,Completed,1,7171.06,0.08,6594.46,1578.94
27272,14525,2025-11-04,559,Vihaan Pillai,Loyal,Central,3,Wireless Headphones,Electronics,Electronics,Manoj Rao,Completed,1,5347.98,0.074,4953.36,1920.72
27273,14525,2025-11-04,559,Vihaan Pillai,Loyal,Central,22,Running Shoes,Apparel,Apparel,Manoj Rao,Completed,6,4645.36,0.039,27675.32,13936.94
27274,14526,2025-11-04,658,Diya Gupta,Potential,South,2,Laptop Air 13,Electronics,Electronics,Kavita Menon,Completed,4,86093.27,0.078,317363.74,55592.54
27275,14526,2025-11-04,658,Diya Gupta,Potential,South,36,Desk Organizer,Office Supplies,Office Supplies,Kavita Menon,Completed,2,1127.51,0.136,1948.33,1112.89
27276,14527,2025-11-04,769,Vikram Mehta,Loyal,North,25,Cotton T-Shirt Pack,Apparel,Apparel,Priya Nair,Completed,1,1328.27,0.123,1164.87,619.04
27277,14528,2025-11-04,803,Krishna Joshi,Inactive,West,33,Standing Desk,Office Supplies,Office Supplies,Manoj Rao,Completed,4,24871.42,0.053,94243.94,34995.94
27278,14528,2025-11-04,803,Krishna Joshi,Inactive,West,34,Notebook Pack (5),Office Supplies,Office Supplies,Manoj Rao,Completed,1,582.85,0.064,545.65,347.28
27279,14529,2025-11-04,844,Ishaan Kapoor,Loyal,North,23,Winter Jacket,Apparel,Apparel,Deepak Sharma,Completed,3,7160.84,0.0,21482.53,10955.77
27280,14530,2025-11-04,867,Aadhya Menon,Potential,West,22,Running Shoes,Apparel,Apparel,Sunita Verma,Completed,1,5321.41,0.142,4567.86,2055.11
27281,14530,2025-11-04,867,Aadhya Menon,Potential,West,3,Wireless Headphones,Electronics,Electronics,Sunita Verma,Completed,2,5863.69,0.031,11366.8,4489.8
27282,14531,2025-11-04,975,Ishaan Sharma,Loyal,West,4,Smartwatch X2,Electronics,Electronics,Suresh Iyer,Completed,2,12719.65,0.048,24229.73,7830.73
27283,14531,2025-11-04,975,Ishaan Sharma,Loyal,West,10,Tablet 10in,Electronics,Electronics,Suresh Iyer,Completed,4,35088.21,0.146,119898.16,16743.16
27284,14531,2025-11-04,975,Ishaan Sharma,Loyal,West,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Suresh Iyer,Completed,2,9836.14,0.091,17873.78,6764.78
27285,14532,2025-11-04,1003,Rohan Joshi,Loyal,North,6,Bluetooth Speaker,Electronics,Electronics,Deepak Sharma,Completed,3,4063.72,0.02,11942.67,4534.95
27286,14532,2025-11-04,1003,Rohan Joshi,Loyal,North,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,14435.42,0.05,13709.53,5781.97
27287,14532,2025-11-04,1003,Rohan Joshi,Loyal,North,15,Vacuum Cleaner,Home & Kitchen,Home & Kitchen,Deepak Sharma,Completed,3,14372.17,0.13,37502.81,10601.09
27288,14533,2025-11-04,1049,Saanvi Das,High Value,South,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Deepak Sharma,Completed,2,3936.62,0.069,7331.31,2875.63
27289,14534,2025-11-04,1100,Pari Mehta,Loyal,East,1,Laptop Pro 14,Electronics,Electronics,Deepak Sharma,Completed,3,95358.49,0.0,286075.48,75535.48
27290,14535,2025-11-04,1154,Navya Kapoor,Loyal,South,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Suresh Iyer,Completed,2,2069.31,0.0,4138.63,2328.51
27291,14535,2025-11-04,1154,Navya Kapoor,Loyal,South,30,Cycling Helmet,Sports & Fitness,Sports & Fitness,Suresh Iyer,Completed,2,2099.03,0.137,3622.7,1255.62
27292,14535,2025-11-04,1154,Navya Kapoor,Loyal,South,4,Smartwatch X2,Electronics,Electronics,Suresh Iyer,Completed,6,13592.94,0.075,75435.64,23638.36
27293,14535,2025-11-04,1154,Navya Kapoor,Loyal,South,20,Women's Kurti,Apparel,Apparel,Suresh Iyer,Completed,3,2300.01,0.067,6436.34,3512.3
27294,14536,2025-11-04,1185,Ananya Kulkarni,Potential,North,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Manoj Rao,Completed,1,14460.83,0.166,12055.12,4127.56
27295,14536,2025-11-04,1185,Ananya Kulkarni,Potential,North,9,Power Bank 20000mAh,Electronics,Electronics,Manoj Rao,Completed,2,2381.78,0.104,4270.31,1801.07
27296,14536,2025-11-04,1185,Ananya Kulkarni,Potential,North,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Manoj Rao,Completed,2,6069.9,0.057,11442.02,4684.1
27297,14536,2025-11-04,1185,Ananya Kulkarni,Potential,North,25,Cotton T-Shirt Pack,Apparel,Apparel,Manoj Rao,Completed,1,1376.77,0.044,1316.1,770.27
27298,14537,2025-11-04,1192,Saanvi Gupta,At Risk,North,14,Electric Kettle,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,3,2119.25,0.055,6006.67,2692.69
27299,14537,2025-11-04,1192,Saanvi Gupta,At Risk,North,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,2,9778.59,0.026,19047.18,8130.54
27300,14537,2025-11-04,1192,Saanvi Gupta,At Risk,North,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,2,3755.83,0.074,6959.53,2800.81
27301,14538,2025-11-04,1195,Navya Sharma,Loyal,North,4,Smartwatch X2,Electronics,Electronics,Deepak Sharma,Completed,3,12703.24,0.096,34440.87,10268.31
27302,14538,2025-11-04,1195,Navya Sharma,Loyal,North,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,14659.45,0.005,14593.34,6665.78
27303,14538,2025-11-04,1195,Navya Sharma,Loyal,North,33,Standing Desk,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,24949.4,0.08,22960.45,8404.93
27304,14538,2025-11-04,1195,Navya Sharma,Loyal,North,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Deepak Sharma,Completed,1,4022.34,0.07,3739.37,1400.09
27305,14539,2025-11-04,1258,Ananya Mehta,Potential,West,4,Smartwatch X2,Electronics,Electronics,Deepak Sharma,Completed,4,12287.07,0.103,44088.69,11290.69
27306,14540,2025-11-04,1317,Aditya Das,High Value,West,2,Laptop Air 13,Electronics,Electronics,Kavita Menon,Completed,2,83621.0,0.137,144363.72,20048.72
27307,14541,2025-11-05,44,Aarav Agarwal,Loyal,North,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Manoj Rao,Completed,3,1907.36,0.092,5196.51,2662.29
27308,14541,2025-11-05,44,Aarav Agarwal,Loyal,North,3,Wireless Headphones,Electronics,Electronics,Manoj Rao,Completed,2,6009.46,0.06,11302.56,4544.64
27309,14542,2025-11-05,73,Ishaan Reddy,Potential,South,4,Smartwatch X2,Electronics,Electronics,Sunita Verma,Completed,2,13374.75,0.06,25146.01,7880.25
27310,14542,2025-11-05,73,Ishaan Reddy,Potential,South,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Sunita Verma,Completed,2,1051.47,0.044,2010.75,952.53
27311,14542,2025-11-05,73,Ishaan Reddy,Potential,South,23,Winter Jacket,Apparel,Apparel,Sunita Verma,Completed,2,7664.18,0.026,14926.33,7407.37
27312,14543,2025-11-05,107,Ayaan Agarwal,Loyal,East,4,Smartwatch X2,Electronics,Electronics,Deepak Sharma,Completed,1,11222.81,0.042,10752.13,3250.13
27313,14543,2025-11-05,107,Ayaan Agarwal,Loyal,East,2,Laptop Air 13,Electronics,Electronics,Deepak Sharma,Completed,3,73784.26,0.04,212532.06,41922.06
27314,14544,2025-11-05,211,Krishna Gupta,At Risk,South,15,Vacuum Cleaner,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,2,14624.5,0.0,29249.01,10033.89
27315,14545,2025-11-05,300,Ishaan Reddy,Loyal,South,34,Notebook Pack (5),Office Supplies,Office Supplies,Priya Nair,Cancelled,5,603.58,0.063,2827.32,1783.02
27316,14545,2025-11-05,300,Ishaan Reddy,Loyal,South,5,4K Monitor 27in,Electronics,Electronics,Priya Nair,Cancelled,2,29615.47,0.029,57519.89,14355.49
27317,14545,2025-11-05,300,Ishaan Reddy,Loyal,South,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Priya Nair,Cancelled,2,8841.94,0.045,16882.62,4907.98
27318,14545,2025-11-05,300,Ishaan Reddy,Loyal,South,25,Cotton T-Shirt Pack,Apparel,Apparel,Priya Nair,Cancelled,5,1453.88,0.071,6751.18,3827.14
27319,14546,2025-11-05,341,Aarav Kapoor,Potential,North,10,Tablet 10in,Electronics,Electronics,Anita Desai,Returned,5,32780.0,0.11,145928.83,19217.83
27320,14547,2025-11-05,357,Diya Agarwal,Loyal,South,8,Wireless Mouse,Electronics,Electronics,Sunita Verma,Completed,2,1929.65,0.068,3598.34,1509.74
27321,14547,2025-11-05,357,Diya Agarwal,Loyal,South,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Sunita Verma,Completed,3,1457.14,0.0,4371.41,2073.95
27322,14548,2025-11-05,376,Sai Rao,Potential,North,36,Desk Organizer,Office Supplies,Office Supplies,Deepak Sharma,Returned,3,1069.96,0.037,3090.04,1920.4
27323,14549,2025-11-05,441,Anika Agarwal,Loyal,North,4,Smartwatch X2,Electronics,Electronics,Manoj Rao,Completed,2,12235.07,0.105,21906.13,5791.09
27324,14549,2025-11-05,441,Anika Agarwal,Loyal,North,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Manoj Rao,Completed,1,1394.36,0.114,1235.43,520.65
27325,14549,2025-11-05,441,Anika Agarwal,Loyal,North,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Manoj Rao,Completed,5,7896.22,0.033,41199.25,11059.87
27326,14550,2025-11-05,632,Myra Verma,At Risk,North,4,Smartwatch X2,Electronics,Electronics,Kavita Menon,Completed,2,12634.06,0.0,25268.12,9153.08
27327,14550,2025-11-05,632,Myra Verma,At Risk,North,28,Treadmill Home,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,51166.79,0.068,47698.65,7411.05
27328,14551,2025-11-05,661,Sanjay Patel,Potential,South,9,Power Bank 20000mAh,Electronics,Electronics,Sunita Verma,Completed,2,2549.01,0.049,4848.22,2202.66
27329,14552,2025-11-05,700,Diya Iyer,High Value,South,3,Wireless Headphones,Electronics,Electronics,Manoj Rao,Returned,2,6280.26,0.06,11808.1,4567.62
27330,14552,2025-11-05,700,Diya Iyer,High Value,South,37,LED Desk Lamp,Office Supplies,Office Supplies,Manoj Rao,Returned,3,2412.38,0.088,6596.67,3463.77
27331,14553,2025-11-05,890,Ayaan Nair,At Risk,South,30,Cycling Helmet,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,3,2157.85,0.01,6410.59,2859.97
27332,14553,2025-11-05,890,Ayaan Nair,At Risk,South,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,2,4285.99,0.037,8255.79,3243.15
27333,14554,2025-11-05,1054,Rahul Joshi,Loyal,South,8,Wireless Mouse,Electronics,Electronics,Kavita Menon,Completed,2,1982.82,0.117,3501.64,1413.04
27334,14554,2025-11-05,1054,Rahul Joshi,Loyal,South,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Kavita Menon,Completed,2,15123.05,0.09,27530.59,10543.31
27335,14555,2025-11-05,1055,Meera Joshi,Potential,West,19,Men's Casual Shirt,Apparel,Apparel,Kavita Menon,Returned,1,1773.19,0.065,1657.77,798.15
27336,14556,2025-11-05,1199,Vihaan Kulkarni,At Risk,West,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Completed,2,5775.56,0.0,11551.12,4674.12
27337,14556,2025-11-05,1199,Vihaan Kulkarni,At Risk,West,21,Denim Jeans,Apparel,Apparel,Priya Nair,Completed,1,2858.77,0.058,2693.67,1371.17
27338,14557,2025-11-05,1376,Pari Rao,High Value,East,6,Bluetooth Speaker,Electronics,Electronics,Deepak Sharma,Returned,1,3961.11,0.084,3627.92,1328.92
27339,14558,2025-11-06,6,Priya Singh,Loyal,Central,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Suresh Iyer,Returned,1,4338.74,0.067,4048.65,1599.21
27340,14558,2025-11-06,6,Priya Singh,Loyal,Central,3,Wireless Headphones,Electronics,Electronics,Suresh Iyer,Returned,1,5093.52,0.037,4903.46,1870.82
27341,14559,2025-11-06,147,Vikram Sharma,Potential,West,37,LED Desk Lamp,Office Supplies,Office Supplies,Kavita Menon,Completed,1,2272.36,0.077,2098.39,1106.52
27342,14560,2025-11-06,178,Arjun Patel,High Value,North,8,Wireless Mouse,Electronics,Electronics,Deepak Sharma,Completed,2,1780.11,0.066,3325.25,1375.85
27343,14560,2025-11-06,178,Arjun Patel,High Value,North,23,Winter Jacket,Apparel,Apparel,Deepak Sharma,Completed,1,7189.75,0.037,6924.79,3415.87
27344,14561,2025-11-06,232,Aadhya Reddy,Loyal,North,6,Bluetooth Speaker,Electronics,Electronics,Sunita Verma,Completed,2,4271.32,0.044,8166.57,3228.09
27345,14561,2025-11-06,232,Aadhya Reddy,Loyal,North,21,Denim Jeans,Apparel,Apparel,Sunita Verma,Completed,3,2851.11,0.016,8416.84,4518.04
27346,14561,2025-11-06,232,Aadhya Reddy,Loyal,North,22,Running Shoes,Apparel,Apparel,Sunita Verma,Completed,1,5074.48,0.071,4715.69,2246.45
27347,14562,2025-11-06,431,Rohan Bose,Potential,North,36,Desk Organizer,Office Supplies,Office Supplies,Kavita Menon,Completed,4,1058.34,0.072,3929.1,2369.58
27348,14563,2025-11-06,522,Anjali Sharma,Potential,West,1,Laptop Pro 14,Electronics,Electronics,Sunita Verma,Returned,2,103674.05,0.07,192803.93,39393.93
27349,14564,2025-11-06,656,Saanvi Pillai,Potential,West,33,Standing Desk,Office Supplies,Office Supplies,Kavita Menon,Cancelled,1,24982.72,0.04,23992.6,9180.6
27350,14565,2025-11-06,679,Aarav Bose,Inactive,South,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Anita Desai,Completed,2,3878.05,0.031,7515.1,3059.42
27351,14565,2025-11-06,679,Aarav Bose,Inactive,South,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Anita Desai,Completed,2,1064.36,0.002,2124.21,1065.99
27352,14566,2025-11-06,694,Aditya Mehta,At Risk,West,28,Treadmill Home,Sports & Fitness,Sports & Fitness,Manoj Rao,Completed,1,54306.69,0.087,49574.79,8577.29
27353,14566,2025-11-06,694,Aditya Mehta,At Risk,West,17,Water Purifier,Home & Kitchen,Home & Kitchen,Manoj Rao,Completed,2,18217.89,0.119,32116.65,9105.15
27354,14567,2025-11-06,747,Aditya Sharma,Loyal,East,8,Wireless Mouse,Electronics,Electronics,Deepak Sharma,Returned,1,1693.16,0.06,1591.78,684.28
27355,14568,2025-11-06,772,Vihaan Menon,Potential,North,4,Smartwatch X2,Electronics,Electronics,Manoj Rao,Completed,2,12274.67,0.137,21178.7,5063.66
27356,14568,2025-11-06,772,Vihaan Menon,Potential,North,36,Desk Organizer,Office Supplies,Office Supplies,Manoj Rao,Completed,4,1048.79,0.033,4058.4,2498.88
27357,14568,2025-11-06,772,Vihaan Menon,Potential,North,9,Power Bank 20000mAh,Electronics,Electronics,Manoj Rao,Completed,5,2368.85,0.146,10111.71,3938.61
27358,14569,2025-11-06,829,Rahul Nair,Potential,South,6,Bluetooth Speaker,Electronics,Electronics,Priya Nair,Completed,2,4560.73,0.019,8947.71,3656.59
27359,14569,2025-11-06,829,Rahul Nair,Potential,South,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Completed,2,6357.64,0.183,10389.62,3149.14
27360,14569,2025-11-06,829,Rahul Nair,Potential,South,7,Mechanical Keyboard,Electronics,Electronics,Priya Nair,Completed,4,7233.64,0.079,26635.14,8255.46
27361,14570,2025-11-06,999,Reyansh Gupta,Potential,North,34,Notebook Pack (5),Office Supplies,Office Supplies,Sunita Verma,Completed,1,579.93,0.0,579.93,384.99
27362,14571,2025-11-06,1044,Neha Desai,Loyal,South,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Completed,4,6450.5,0.061,24229.43,9748.47
27363,14571,2025-11-06,1044,Neha Desai,Loyal,South,6,Bluetooth Speaker,Electronics,Electronics,Priya Nair,Completed,1,4376.44,0.075,717.42,248.78
27364,14572,2025-11-06,1155,Riya Rao,High Value,West,24,Formal Blazer,Apparel,Apparel,Deepak Sharma,Completed,1,8063.67,0.052,7641.2,3805.95
27365,14572,2025-11-06,1155,Riya Rao,High Value,West,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,14580.3,0.089,13280.36,5213.11
27366,14572,2025-11-06,1155,Riya Rao,High Value,West,30,Cycling Helmet,Sports & Fitness,Sports & Fitness,Deepak Sharma,Completed,1,2069.38,0.04,1985.99,861.86
27367,14572,2025-11-06,1155,Riya Rao,High Value,West,17,Water Purifier,Home & Kitchen,Home & Kitchen,Deepak Sharma,Completed,2,18243.16,0.2,29183.32,6171.82
27368,14573,2025-11-06,1283,Riya Kulkarni,Inactive,North,10,Tablet 10in,Electronics,Electronics,Sunita Verma,Completed,2,34510.77,0.117,60965.27,10280.87
27369,14574,2025-11-06,1354,Krishna Chatterjee,High Value,South,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,2,5157.76,0.094,9343.63,3495.55
27370,14574,2025-11-06,1354,Krishna Chatterjee,High Value,South,22,Running Shoes,Apparel,Apparel,Priya Nair,Completed,3,5453.82,0.006,16268.79,8332.11
27371,14575,2025-11-07,105,Karan Singh,Loyal,Central,14,Electric Kettle,Home & Kitchen,Home & Kitchen,Sunita Verma,Completed,1,1935.0,0.015,1905.63,914.19
27372,14575,2025-11-07,105,Karan Singh,Loyal,Central,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Sunita Verma,Completed,2,3609.28,0.074,6686.47,2487.43
27373,14576,2025-11-07,249,Sanjay Kapoor,Potential,West,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Deepak Sharma,Returned,4,4376.53,0.098,15786.29,5206.29
27374,14577,2025-11-07,396,Ayaan Chatterjee,Potential,South,36,Desk Organizer,Office Supplies,Office Supplies,Deepak Sharma,Cancelled,3,1140.39,0.02,3351.56,2098.4
27375,14578,2025-11-07,406,Meera Bose,Potential,Central,1,Laptop Pro 14,Electronics,Electronics,Ravi Kumar,Returned,1,92290.82,0.024,90053.7,22402.5
27376,14578,2025-11-07,406,Meera Bose,Potential,Central,33,Standing Desk,Office Supplies,Office Supplies,Ravi Kumar,Returned,2,22040.04,0.018,43265.61,17138.25
27377,14579,2025-11-07,452,Aditya Bose,High Value,Central,24,Formal Blazer,Apparel,Apparel,Anita Desai,Completed,1,6885.89,0.04,6612.36,3229.8
27378,14579,2025-11-07,452,Aditya Bose,High Value,Central,10,Tablet 10in,Electronics,Electronics,Anita Desai,Completed,1,30040.22,0.08,27639.18,4894.38
27379,14580,2025-11-07,490,Meera Singh,Loyal,North,6,Bluetooth Speaker,Electronics,Electronics,Priya Nair,Completed,3,4178.03,0.034,12107.78,4700.06
27380,14580,2025-11-07,490,Meera Singh,Loyal,North,21,Denim Jeans,Apparel,Apparel,Priya Nair,Completed,1,2897.25,0.072,2688.47,1388.87
27381,14580,2025-11-07,490,Meera Singh,Loyal,North,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Completed,2,5914.83,0.057,11158.35,4400.43
27382,14581,2025-11-07,630,Diya Kulkarni,Inactive,North,23,Winter Jacket,Apparel,Apparel,Deepak Sharma,Completed,1,7121.55,0.077,6572.18,3063.26
27383,14581,2025-11-07,630,Diya Kulkarni,Inactive,North,10,Tablet 10in,Electronics,Electronics,Deepak Sharma,Completed,2,34454.67,0.033,66665.47,15981.07
27384,14581,2025-11-07,630,Diya Kulkarni,Inactive,North,4,Smartwatch X2,Electronics,Electronics,Deepak Sharma,Completed,2,12050.98,0.056,22748.71,6633.67
27385,14581,2025-11-07,630,Diya Kulkarni,Inactive,North,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Deepak Sharma,Completed,2,4310.83,0.035,8318.55,3120.15
27386,14582,2025-11-07,638,Anika Agarwal,High Value,North,9,Power Bank 20000mAh,Electronics,Electronics,Sunita Verma,Completed,2,2402.26,0.0,4804.52,2335.28
27387,14582,2025-11-07,638,Anika Agarwal,High Value,North,6,Bluetooth Speaker,Electronics,Electronics,Sunita Verma,Completed,3,4240.31,0.039,12229.16,4821.44
27388,14583,2025-11-07,846,Rohan Iyer,Loyal,Central,9,Power Bank 20000mAh,Electronics,Electronics,Ravi Kumar,Completed,1,2136.43,0.079,1967.34,859.26
27389,14584,2025-11-07,904,Sai Gupta,Potential,West,4,Smartwatch X2,Electronics,Electronics,Suresh Iyer,Returned,4,12592.11,0.105,45091.52,12293.52
27390,14585,2025-11-07,931,Myra Pillai,Potential,Central,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,878.68,0.084,804.44,361.2
27391,14586,2025-11-07,984,Anika Das,Loyal,Central,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Suresh Iyer,Returned,1,3268.1,0.051,3100.06,1233.82
27392,14587,2025-11-07,1046,Rohan Das,Loyal,West,7,Mechanical Keyboard,Electronics,Electronics,Suresh Iyer,Completed,2,6980.08,0.083,12794.52,4066.02
